"Bydele Navn","Roder","År","Måned","Antal borgere"
"Vesterbro/Kgs. Enghave","0202","2015","Januar","3"
"Vesterbro/Kgs. Enghave","0202","2015","Februar","4"
"Vesterbro/Kgs. Enghave","0202","2015","Marts","5"
"Vesterbro/Kgs. Enghave","0202","2015","April","4"
"Vesterbro/Kgs. Enghave","0202","2015","Maj","5"
"Vesterbro/Kgs. Enghave","0202","2015","Juni","4"
"Vesterbro/Kgs. Enghave","0202","2015","Juli","4"
"Vesterbro/Kgs. Enghave","0202","2015","August","4"
"Vesterbro/Kgs. Enghave","0202","2015","September","4"
"Vesterbro/Kgs. Enghave","0202","2015","November","4"
"Vesterbro/Kgs. Enghave","0202","2016","Januar","4"
"Vesterbro/Kgs. Enghave","0202","2016","Februar","4"
"Vesterbro/Kgs. Enghave","0205","2016","Januar","3"
"Vesterbro/Kgs. Enghave","0206","2015","Januar","23"
"Vesterbro/Kgs. Enghave","0206","2015","Februar","24"
"Vesterbro/Kgs. Enghave","0206","2015","Marts","24"
"Vesterbro/Kgs. Enghave","0206","2015","April","24"
"Vesterbro/Kgs. Enghave","0206","2015","Maj","21"
"Vesterbro/Kgs. Enghave","0206","2015","Juni","24"
"Vesterbro/Kgs. Enghave","0206","2015","Juli","26"
"Vesterbro/Kgs. Enghave","0206","2015","August","25"
"Vesterbro/Kgs. Enghave","0206","2015","September","22"
"Vesterbro/Kgs. Enghave","0206","2015","Oktober","22"
"Vesterbro/Kgs. Enghave","0206","2015","November","26"
"Vesterbro/Kgs. Enghave","0206","2015","December","25"
"Vesterbro/Kgs. Enghave","0206","2016","Januar","23"
"Vesterbro/Kgs. Enghave","0206","2016","Februar","24"
"Vesterbro/Kgs. Enghave","0206","2016","Marts","24"
"Østerbro","0066","2015","Januar","5"
"Østerbro","0066","2015","Februar","6"
"Østerbro","0066","2015","Marts","7"
"Østerbro","0066","2015","April","5"
"Østerbro","0066","2015","Maj","5"
"Østerbro","0066","2015","Juni","6"
"Østerbro","0066","2015","Juli","5"
"Østerbro","0066","2015","August","5"
"Østerbro","0066","2015","September","4"
"Østerbro","0066","2015","Oktober","4"
"Østerbro","0066","2015","November","4"
"Østerbro","0066","2015","December","4"
"Østerbro","0066","2016","Januar","3"
"Østerbro","0066","2016","Februar","3"
"Østerbro","0066","2016","Marts","3"
"Østerbro","0067","2015","Januar","5"
"Østerbro","0067","2015","Februar","5"
"Østerbro","0067","2015","Marts","5"
"Østerbro","0067","2015","April","4"
"Østerbro","0067","2015","Maj","4"
"Østerbro","0067","2015","Juni","3"
"Østerbro","0067","2015","Juli","3"
"Østerbro","0067","2015","August","4"
"Østerbro","0067","2015","September","5"
"Østerbro","0067","2015","Oktober","5"
"Østerbro","0067","2015","November","6"
"Østerbro","0067","2015","December","5"
"Østerbro","0067","2016","Januar","6"
"Østerbro","0067","2016","Februar","8"
"Østerbro","0067","2016","Marts","8"
"Østerbro","0068","2015","Januar","9"
"Østerbro","0068","2015","Februar","10"
"Østerbro","0068","2015","Marts","13"
"Østerbro","0068","2015","April","12"
"Østerbro","0068","2015","Maj","11"
"Østerbro","0068","2015","Juni","9"
"Østerbro","0068","2015","Juli","9"
"Østerbro","0068","2015","August","8"
"Østerbro","0068","2015","September","6"
"Østerbro","0068","2015","Oktober","6"
"Østerbro","0068","2015","November","7"
"Østerbro","0068","2015","December","6"
"Østerbro","0068","2016","Januar","6"
"Østerbro","0068","2016","Februar","6"
"Østerbro","0068","2016","Marts","6"
"Østerbro","0070","2015","Januar","5"
"Østerbro","0070","2015","Februar","5"
"Østerbro","0070","2015","Marts","3"
"Østerbro","0070","2015","April","3"
"Østerbro","0070","2015","Maj","3"
"Østerbro","0070","2015","Juni","3"
"Østerbro","0070","2015","Juli","3"
"Østerbro","0070","2015","August","3"
"Østerbro","0070","2015","September","4"
"Østerbro","0070","2015","Oktober","3"
"Østerbro","0070","2015","November","4"
"Østerbro","0070","2015","December","3"
"Østerbro","0070","2016","Januar","3"
"Østerbro","0070","2016","Februar","3"
"Østerbro","0070","2016","Marts","3"
"Østerbro","0071","2015","Januar","9"
"Østerbro","0071","2015","Februar","10"
"Østerbro","0071","2015","Marts","12"
"Østerbro","0071","2015","April","12"
"Østerbro","0071","2015","Maj","13"
"Østerbro","0071","2015","Juni","14"
"Østerbro","0071","2015","Juli","12"
"Østerbro","0071","2015","August","9"
"Østerbro","0071","2015","September","8"
"Østerbro","0071","2015","Oktober","9"
"Østerbro","0071","2015","November","8"
"Østerbro","0071","2015","December","7"
"Østerbro","0071","2016","Januar","8"
"Østerbro","0071","2016","Februar","6"
"Østerbro","0071","2016","Marts","6"
"Østerbro","0073","2015","Februar","5"
"Østerbro","0073","2015","Marts","7"
"Østerbro","0073","2015","April","8"
"Østerbro","0073","2015","Maj","8"
"Østerbro","0073","2015","Juni","9"
"Østerbro","0073","2015","Juli","8"
"Østerbro","0073","2015","August","7"
"Østerbro","0073","2015","September","5"
"Østerbro","0073","2015","Oktober","6"
"Østerbro","0073","2015","November","5"
"Østerbro","0073","2015","December","5"
"Østerbro","0073","2016","Januar","5"
"Østerbro","0073","2016","Februar","5"
"Østerbro","0073","2016","Marts","6"
"Østerbro","0074","2015","Januar","4"
"Østerbro","0074","2015","Februar","5"
"Østerbro","0074","2015","Marts","4"
"Østerbro","0074","2015","April","4"
"Østerbro","0074","2015","November","5"
"Østerbro","0074","2015","December","4"
"Østerbro","0074","2016","Januar","4"
"Østerbro","0074","2016","Februar","4"
"Østerbro","0074","2016","Marts","4"
"Østerbro","0075","2015","Januar","4"
"Østerbro","0075","2015","Februar","5"
"Østerbro","0075","2015","Marts","5"
"Østerbro","0075","2015","April","4"
"Østerbro","0075","2015","Maj","5"
"Østerbro","0075","2015","Juni","4"
"Østerbro","0075","2015","Juli","4"
"Østerbro","0075","2015","August","4"
"Østerbro","0075","2015","September","3"
"Østerbro","0075","2015","Oktober","3"
"Østerbro","0075","2015","November","3"
"Østerbro","0075","2015","December","3"
"Østerbro","0075","2016","Januar","3"
"Østerbro","0075","2016","Februar","4"
"Østerbro","0075","2016","Marts","4"
"Østerbro","0077","2015","Januar","3"
"Østerbro","0077","2016","Februar","3"
"Østerbro","0077","2016","Marts","3"
"Østerbro","0078","2015","Januar","6"
"Østerbro","0078","2015","Februar","8"
"Østerbro","0078","2015","Marts","7"
"Østerbro","0078","2015","April","7"
"Østerbro","0078","2015","Maj","8"
"Østerbro","0078","2015","Juni","8"
"Østerbro","0078","2015","Juli","6"
"Østerbro","0078","2015","August","8"
"Østerbro","0078","2015","September","7"
"Østerbro","0078","2015","Oktober","7"
"Østerbro","0078","2015","November","6"
"Østerbro","0078","2015","December","5"
"Østerbro","0078","2016","Januar","5"
"Østerbro","0078","2016","Februar","4"
"Østerbro","0078","2016","Marts","3"
"Østerbro","0079","2015","Januar","3"
"Østerbro","0079","2015","Marts","5"
"Østerbro","0079","2015","April","5"
"Østerbro","0079","2015","Maj","5"
"Østerbro","0079","2015","Juni","5"
"Østerbro","0079","2015","August","3"
"Østerbro","0079","2015","September","3"
"Østerbro","0079","2015","Oktober","3"
"Østerbro","0079","2015","November","3"
"Østerbro","0080","2015","Januar","19"
"Østerbro","0080","2015","Februar","16"
"Østerbro","0080","2015","Marts","16"
"Østerbro","0080","2015","April","15"
"Østerbro","0080","2015","Maj","16"
"Østerbro","0080","2015","Juni","16"
"Østerbro","0080","2015","Juli","15"
"Østerbro","0080","2015","August","14"
"Østerbro","0080","2015","September","15"
"Østerbro","0080","2015","Oktober","15"
"Østerbro","0080","2015","November","14"
"Østerbro","0080","2015","December","12"
"Østerbro","0080","2016","Januar","12"
"Østerbro","0080","2016","Februar","11"
"Østerbro","0080","2016","Marts","10"
"Østerbro","0081","2015","Marts","3"
"Østerbro","0081","2015","April","4"
"Østerbro","0081","2015","Maj","5"
"Østerbro","0081","2015","Juni","4"
"Østerbro","0081","2015","Juli","5"
"Østerbro","0081","2015","August","5"
"Østerbro","0081","2015","September","5"
"Østerbro","0081","2015","Oktober","4"
"Østerbro","0081","2015","November","7"
"Østerbro","0081","2015","December","8"
"Østerbro","0081","2016","Januar","7"
"Østerbro","0081","2016","Februar","7"
"Østerbro","0081","2016","Marts","7"
"Østerbro","0082","2015","Januar","9"
"Østerbro","0082","2015","Februar","10"
"Østerbro","0082","2015","Marts","10"
"Østerbro","0082","2015","April","9"
"Østerbro","0082","2015","Maj","9"
"Østerbro","0082","2015","Juni","10"
"Østerbro","0082","2015","Juli","10"
"Østerbro","0082","2015","August","7"
"Østerbro","0082","2015","September","4"
"Østerbro","0082","2015","Oktober","5"
"Østerbro","0082","2015","November","5"
"Østerbro","0082","2015","December","3"
"Østerbro","0082","2016","Januar","4"
"Østerbro","0082","2016","Februar","5"
"Østerbro","0082","2016","Marts","7"
"Østerbro","0083","2015","Januar","12"
"Østerbro","0083","2015","Februar","13"
"Østerbro","0083","2015","Marts","14"
"Østerbro","0083","2015","April","12"
"Østerbro","0083","2015","Maj","12"
"Østerbro","0083","2015","Juni","13"
"Østerbro","0083","2015","Juli","12"
"Østerbro","0083","2015","August","6"
"Østerbro","0083","2015","September","5"
"Østerbro","0083","2015","Oktober","8"
"Østerbro","0083","2015","November","8"
"Østerbro","0083","2015","December","8"
"Østerbro","0083","2016","Januar","9"
"Østerbro","0083","2016","Februar","10"
"Østerbro","0083","2016","Marts","8"
"Østerbro","0084","2015","Januar","20"
"Østerbro","0084","2015","Februar","20"
"Østerbro","0084","2015","Marts","21"
"Østerbro","0084","2015","April","19"
"Østerbro","0084","2015","Maj","20"
"Østerbro","0084","2015","Juni","20"
"Østerbro","0084","2015","Juli","20"
"Østerbro","0084","2015","August","14"
"Østerbro","0084","2015","September","15"
"Østerbro","0084","2015","Oktober","15"
"Østerbro","0084","2015","November","17"
"Østerbro","0084","2015","December","19"
"Østerbro","0084","2016","Januar","18"
"Østerbro","0084","2016","Februar","18"
"Østerbro","0084","2016","Marts","18"
"Østerbro","0085","2016","Februar","3"
"Østerbro","0087","2015","Januar","21"
"Østerbro","0087","2015","Februar","20"
"Østerbro","0087","2015","Marts","17"
"Østerbro","0087","2015","April","18"
"Østerbro","0087","2015","Maj","18"
"Østerbro","0087","2015","Juni","18"
"Østerbro","0087","2015","Juli","18"
"Østerbro","0087","2015","August","17"
"Østerbro","0087","2015","September","20"
"Østerbro","0087","2015","Oktober","20"
"Østerbro","0087","2015","November","17"
"Østerbro","0087","2015","December","15"
"Østerbro","0087","2016","Januar","15"
"Østerbro","0087","2016","Februar","19"
"Østerbro","0087","2016","Marts","19"
"Østerbro","0088","2015","Januar","4"
"Østerbro","0088","2015","Februar","4"
"Østerbro","0088","2015","Marts","4"
"Østerbro","0088","2015","April","4"
"Østerbro","0088","2015","Maj","4"
"Østerbro","0088","2015","Juni","4"
"Østerbro","0088","2015","Juli","4"
"Østerbro","0088","2015","August","3"
"Østerbro","0088","2015","September","4"
"Østerbro","0088","2015","Oktober","5"
"Østerbro","0088","2015","November","3"
"Østerbro","0088","2015","December","3"
"Østerbro","0089","2015","Januar","10"
"Østerbro","0089","2015","Februar","11"
"Østerbro","0089","2015","Marts","11"
"Østerbro","0089","2015","April","9"
"Østerbro","0089","2015","Maj","9"
"Østerbro","0089","2015","Juni","5"
"Østerbro","0089","2015","Juli","4"
"Østerbro","0089","2015","August","5"
"Østerbro","0089","2015","September","6"
"Østerbro","0089","2015","Oktober","6"
"Østerbro","0089","2015","November","7"
"Østerbro","0089","2015","December","7"
"Østerbro","0089","2016","Januar","10"
"Østerbro","0089","2016","Februar","10"
"Østerbro","0089","2016","Marts","11"
"Østerbro","0090","2015","Januar","43"
"Østerbro","0090","2015","Februar","39"
"Østerbro","0090","2015","Marts","42"
"Østerbro","0090","2015","April","37"
"Østerbro","0090","2015","Maj","34"
"Østerbro","0090","2015","Juni","36"
"Østerbro","0090","2015","Juli","31"
"Østerbro","0090","2015","August","35"
"Østerbro","0090","2015","September","32"
"Østerbro","0090","2015","Oktober","34"
"Østerbro","0090","2015","November","29"
"Østerbro","0090","2015","December","30"
"Østerbro","0090","2016","Januar","29"
"Østerbro","0090","2016","Februar","27"
"Østerbro","0090","2016","Marts","31"
"Østerbro","0091","2015","Januar","10"
"Østerbro","0091","2015","Februar","10"
"Østerbro","0091","2015","Marts","11"
"Østerbro","0091","2015","April","10"
"Østerbro","0091","2015","Maj","7"
"Østerbro","0091","2015","Juni","8"
"Østerbro","0091","2015","Juli","11"
"Østerbro","0091","2015","August","11"
"Østerbro","0091","2015","September","7"
"Østerbro","0091","2015","Oktober","9"
"Østerbro","0091","2015","November","10"
"Østerbro","0091","2015","December","9"
"Østerbro","0091","2016","Januar","7"
"Østerbro","0091","2016","Februar","7"
"Østerbro","0091","2016","Marts","8"
"Østerbro","0092","2015","Januar","6"
"Østerbro","0092","2015","Februar","4"
"Østerbro","0092","2015","Marts","6"
"Østerbro","0092","2015","April","4"
"Østerbro","0092","2015","Maj","4"
"Østerbro","0092","2015","Juni","4"
"Østerbro","0092","2015","Juli","4"
"Østerbro","0092","2015","August","9"
"Østerbro","0092","2015","September","7"
"Østerbro","0092","2015","Oktober","4"
"Østerbro","0092","2015","November","7"
"Østerbro","0092","2015","December","7"
"Østerbro","0092","2016","Januar","6"
"Østerbro","0092","2016","Februar","6"
"Østerbro","0092","2016","Marts","6"
"Østerbro","0093","2015","Januar","9"
"Østerbro","0093","2015","Februar","10"
"Østerbro","0093","2015","Marts","8"
"Østerbro","0093","2015","April","9"
"Østerbro","0093","2015","Maj","8"
"Østerbro","0093","2015","Juni","8"
"Østerbro","0093","2015","Juli","10"
"Østerbro","0093","2015","August","11"
"Østerbro","0093","2015","September","6"
"Østerbro","0093","2015","Oktober","9"
"Østerbro","0093","2015","November","10"
"Østerbro","0093","2015","December","6"
"Østerbro","0093","2016","Januar","7"
"Østerbro","0093","2016","Februar","7"
"Østerbro","0093","2016","Marts","5"
"Østerbro","0094","2015","Januar","6"
"Østerbro","0094","2015","Februar","6"
"Østerbro","0094","2015","Marts","7"
"Østerbro","0094","2015","April","7"
"Østerbro","0094","2015","Maj","8"
"Østerbro","0094","2015","Juni","7"
"Østerbro","0094","2015","Juli","5"
"Østerbro","0094","2015","August","5"
"Østerbro","0094","2015","September","6"
"Østerbro","0094","2015","Oktober","5"
"Østerbro","0094","2015","November","3"
"Østerbro","0094","2015","December","4"
"Østerbro","0094","2016","Januar","3"
"Østerbro","0094","2016","Februar","3"
"Østerbro","0094","2016","Marts","7"
"Østerbro","0095","2015","Januar","3"
"Østerbro","0095","2015","Februar","4"
"Østerbro","0095","2015","Marts","4"
"Østerbro","0095","2015","April","6"
"Østerbro","0095","2015","Maj","7"
"Østerbro","0095","2015","Juni","7"
"Østerbro","0095","2015","Juli","3"
"Østerbro","0095","2015","September","5"
"Østerbro","0095","2015","Oktober","5"
"Østerbro","0095","2015","November","3"
"Østerbro","0097","2015","Januar","8"
"Østerbro","0097","2015","Februar","7"
"Østerbro","0097","2015","Marts","7"
"Østerbro","0097","2015","April","7"
"Østerbro","0097","2015","Maj","8"
"Østerbro","0097","2015","Juni","7"
"Østerbro","0097","2015","Juli","5"
"Østerbro","0097","2015","August","4"
"Østerbro","0097","2015","September","4"
"Østerbro","0097","2015","Oktober","5"
"Østerbro","0097","2015","November","5"
"Østerbro","0097","2015","December","6"
"Østerbro","0097","2016","Januar","5"
"Østerbro","0097","2016","Februar","5"
"Østerbro","0097","2016","Marts","5"
"Østerbro","0098","2015","Januar","7"
"Østerbro","0098","2015","Februar","8"
"Østerbro","0098","2015","Marts","8"
"Østerbro","0098","2015","April","7"
"Østerbro","0098","2015","Maj","7"
"Østerbro","0098","2015","Juni","6"
"Østerbro","0098","2015","Juli","6"
"Østerbro","0098","2015","August","4"
"Østerbro","0098","2015","September","4"
"Østerbro","0098","2015","Oktober","5"
"Østerbro","0098","2015","November","4"
"Østerbro","0098","2015","December","3"
"Østerbro","0098","2016","Februar","3"
"Østerbro","0098","2016","Marts","4"
"Østerbro","0099","2015","Januar","38"
"Østerbro","0099","2015","Februar","41"
"Østerbro","0099","2015","Marts","42"
"Østerbro","0099","2015","April","40"
"Østerbro","0099","2015","Maj","43"
"Østerbro","0099","2015","Juni","44"
"Østerbro","0099","2015","Juli","37"
"Østerbro","0099","2015","August","36"
"Østerbro","0099","2015","September","34"
"Østerbro","0099","2015","Oktober","32"
"Østerbro","0099","2015","November","38"
"Østerbro","0099","2015","December","39"
"Østerbro","0099","2016","Januar","41"
"Østerbro","0099","2016","Februar","43"
"Østerbro","0099","2016","Marts","44"
"Østerbro","0100","2015","Januar","3"
"Østerbro","0100","2015","Februar","4"
"Østerbro","0100","2015","Marts","4"
"Østerbro","0100","2015","April","4"
"Østerbro","0100","2015","Maj","4"
"Østerbro","0100","2015","Juni","4"
"Østerbro","0100","2015","Juli","3"
"Østerbro","0100","2015","August","3"
"Østerbro","0100","2015","September","4"
"Østerbro","0100","2015","Oktober","6"
"Østerbro","0100","2015","November","7"
"Østerbro","0100","2015","December","8"
"Østerbro","0100","2016","Januar","6"
"Østerbro","0100","2016","Februar","6"
"Østerbro","0100","2016","Marts","6"
"Østerbro","0102","2015","April","4"
"Østerbro","0102","2015","Maj","5"
"Østerbro","0102","2015","Juni","8"
"Østerbro","0102","2015","Juli","6"
"Østerbro","0102","2015","August","4"
"Østerbro","0102","2015","September","4"
"Østerbro","0102","2015","Oktober","4"
"Østerbro","0102","2015","November","8"
"Østerbro","0102","2015","December","7"
"Østerbro","0102","2016","Januar","7"
"Østerbro","0102","2016","Februar","7"
"Østerbro","0102","2016","Marts","8"
"Østerbro","0103","2015","Januar","27"
"Østerbro","0103","2015","Februar","27"
"Østerbro","0103","2015","Marts","26"
"Østerbro","0103","2015","April","26"
"Østerbro","0103","2015","Maj","28"
"Østerbro","0103","2015","Juni","30"
"Østerbro","0103","2015","Juli","29"
"Østerbro","0103","2015","August","27"
"Østerbro","0103","2015","September","27"
"Østerbro","0103","2015","Oktober","28"
"Østerbro","0103","2015","November","27"
"Østerbro","0103","2015","December","26"
"Østerbro","0103","2016","Januar","27"
"Østerbro","0103","2016","Februar","29"
"Østerbro","0103","2016","Marts","30"
"Østerbro","0104","2015","Januar","3"
"Østerbro","0104","2015","Februar","3"
"Østerbro","0104","2015","Marts","3"
"Østerbro","0104","2015","April","3"
"Østerbro","0104","2015","Maj","3"
"Østerbro","0105","2015","Januar","4"
"Østerbro","0105","2015","Februar","5"
"Østerbro","0105","2015","Marts","5"
"Østerbro","0105","2015","April","3"
"Østerbro","0105","2015","Maj","3"
"Østerbro","0105","2015","Juni","5"
"Østerbro","0105","2015","Juli","4"
"Østerbro","0105","2015","August","3"
"Østerbro","0105","2015","September","4"
"Østerbro","0105","2015","Oktober","7"
"Østerbro","0105","2015","November","7"
"Østerbro","0105","2015","December","5"
"Østerbro","0105","2016","Januar","5"
"Østerbro","0105","2016","Februar","5"
"Østerbro","0105","2016","Marts","6"
"Østerbro","0106","2015","Januar","3"
"Østerbro","0106","2015","Februar","4"
"Østerbro","0106","2015","Marts","3"
"Østerbro","0106","2015","April","3"
"Østerbro","0107","2015","Februar","3"
"Østerbro","0107","2015","Marts","3"
"Østerbro","0107","2015","April","3"
"Østerbro","0107","2015","Maj","3"
"Østerbro","0107","2015","Juni","3"
"Østerbro","0107","2015","Juli","3"
"Østerbro","0108","2015","Januar","3"
"Østerbro","0108","2015","Februar","3"
"Østerbro","0108","2015","Marts","3"
"Østerbro","0108","2015","April","3"
"Østerbro","0108","2015","Maj","3"
"Østerbro","0108","2015","Juni","3"
"Østerbro","0108","2015","Juli","3"
"Østerbro","0109","2015","Januar","7"
"Østerbro","0109","2015","Februar","8"
"Østerbro","0109","2015","Marts","4"
"Østerbro","0109","2015","April","5"
"Østerbro","0109","2015","Maj","5"
"Østerbro","0109","2015","Juni","4"
"Østerbro","0109","2015","Juli","4"
"Østerbro","0109","2015","August","4"
"Østerbro","0109","2015","September","4"
"Østerbro","0109","2015","Oktober","3"
"Østerbro","0109","2015","November","3"
"Østerbro","0109","2016","Januar","3"
"Østerbro","0109","2016","Februar","3"
"Østerbro","0109","2016","Marts","3"
"Østerbro","0161","2015","Januar","13"
"Østerbro","0161","2015","Februar","11"
"Østerbro","0161","2015","Marts","13"
"Østerbro","0161","2015","April","14"
"Østerbro","0161","2015","Maj","14"
"Østerbro","0161","2015","Juni","16"
"Østerbro","0161","2015","Juli","13"
"Østerbro","0161","2015","August","10"
"Østerbro","0161","2015","September","10"
"Østerbro","0161","2015","Oktober","9"
"Østerbro","0161","2015","November","8"
"Østerbro","0161","2015","December","9"
"Østerbro","0161","2016","Januar","8"
"Østerbro","0161","2016","Februar","7"
"Østerbro","0161","2016","Marts","6"
"Østerbro","0162","2015","Januar","9"
"Østerbro","0162","2015","Februar","11"
"Østerbro","0162","2015","Marts","11"
"Østerbro","0162","2015","April","12"
