"Modtagerovergruppe","Bydele Navn","Roder","År","Måned","Antal borgere"
"Ledighedsydelse","Valby","0219","2015","September","3"
"Ledighedsydelse","Valby","0220","2015","Januar","4"
"Ledighedsydelse","Valby","0220","2015","Februar","4"
"Ledighedsydelse","Valby","0220","2015","Marts","4"
"Ledighedsydelse","Valby","0220","2015","April","4"
"Ledighedsydelse","Valby","0220","2015","Maj","4"
"Ledighedsydelse","Valby","0220","2015","Juni","3"
"Ledighedsydelse","Valby","0220","2015","Juli","3"
"Ledighedsydelse","Valby","0220","2015","August","3"
"Ledighedsydelse","Valby","0221","2015","Januar","3"
"Ledighedsydelse","Valby","0221","2015","Februar","3"
"Ledighedsydelse","Valby","0221","2015","Marts","3"
"Ledighedsydelse","Valby","0221","2015","April","3"
"Ledighedsydelse","Valby","0221","2015","Maj","3"
"Ledighedsydelse","Valby","0221","2015","Juni","3"
"Ledighedsydelse","Valby","0221","2015","Juli","4"
"Ledighedsydelse","Valby","0221","2015","August","5"
"Ledighedsydelse","Valby","0221","2015","September","5"
"Ledighedsydelse","Valby","0221","2015","Oktober","4"
"Ledighedsydelse","Valby","0221","2015","November","5"
"Ledighedsydelse","Valby","0221","2015","December","6"
"Ledighedsydelse","Valby","0221","2016","Januar","5"
"Ledighedsydelse","Valby","0221","2016","Februar","5"
"Ledighedsydelse","Valby","0221","2016","Marts","5"
"Ledighedsydelse","Valby","0223","2015","Januar","3"
"Ledighedsydelse","Valby","0223","2015","Februar","3"
"Ledighedsydelse","Valby","0223","2015","Marts","3"
"Ledighedsydelse","Valby","0223","2015","April","3"
"Ledighedsydelse","Valby","0223","2015","Maj","3"
"Ledighedsydelse","Valby","0223","2015","Juni","4"
"Ledighedsydelse","Valby","0223","2015","Juli","5"
"Ledighedsydelse","Valby","0223","2015","August","5"
"Ledighedsydelse","Valby","0223","2015","September","5"
"Ledighedsydelse","Valby","0223","2015","Oktober","5"
"Ledighedsydelse","Valby","0223","2015","November","5"
"Ledighedsydelse","Valby","0223","2015","December","3"
"Ledighedsydelse","Valby","0223","2016","Januar","3"
"Ledighedsydelse","Valby","0223","2016","Februar","4"
"Ledighedsydelse","Valby","0223","2016","Marts","4"
"Ledighedsydelse","Valby","0226","2015","Januar","6"
"Ledighedsydelse","Valby","0226","2015","Februar","5"
"Ledighedsydelse","Valby","0226","2015","Marts","4"
"Ledighedsydelse","Valby","0226","2015","April","5"
"Ledighedsydelse","Valby","0226","2015","Maj","5"
"Ledighedsydelse","Valby","0226","2015","Juni","4"
"Ledighedsydelse","Valby","0226","2015","Juli","5"
"Ledighedsydelse","Valby","0226","2015","August","5"
"Ledighedsydelse","Valby","0226","2015","September","5"
"Ledighedsydelse","Valby","0226","2015","Oktober","4"
"Ledighedsydelse","Valby","0226","2015","November","4"
"Ledighedsydelse","Valby","0226","2015","December","5"
"Ledighedsydelse","Valby","0226","2016","Januar","4"
"Ledighedsydelse","Valby","0226","2016","Februar","3"
"Ledighedsydelse","Valby","0226","2016","Marts","3"
"Ledighedsydelse","Valby","0227","2015","August","3"
"Ledighedsydelse","Valby","0229","2015","Januar","9"
"Ledighedsydelse","Valby","0229","2015","Februar","9"
"Ledighedsydelse","Valby","0229","2015","Marts","9"
"Ledighedsydelse","Valby","0229","2015","April","9"
"Ledighedsydelse","Valby","0229","2015","Maj","8"
"Ledighedsydelse","Valby","0229","2015","Juni","8"
"Ledighedsydelse","Valby","0229","2015","Juli","8"
"Ledighedsydelse","Valby","0229","2015","August","7"
"Ledighedsydelse","Valby","0229","2015","September","7"
"Ledighedsydelse","Valby","0229","2015","Oktober","7"
"Ledighedsydelse","Valby","0229","2015","November","7"
"Ledighedsydelse","Valby","0229","2015","December","7"
"Ledighedsydelse","Valby","0229","2016","Januar","7"
"Ledighedsydelse","Valby","0229","2016","Februar","6"
"Ledighedsydelse","Valby","0229","2016","Marts","7"
"Ledighedsydelse","Valby","0230","2015","Januar","3"
"Ledighedsydelse","Valby","0230","2016","Februar","3"
"Ledighedsydelse","Valby","0230","2016","Marts","3"
"Ledighedsydelse","Valby","0231","2015","Januar","3"
"Ledighedsydelse","Valby","0231","2015","Februar","3"
"Ledighedsydelse","Valby","0231","2015","Marts","4"
"Ledighedsydelse","Valby","0231","2015","April","4"
"Ledighedsydelse","Valby","0231","2015","Maj","4"
"Ledighedsydelse","Valby","0231","2015","Juni","4"
"Ledighedsydelse","Valby","0231","2015","Juli","4"
"Ledighedsydelse","Valby","0231","2015","August","4"
"Ledighedsydelse","Valby","0231","2015","September","4"
"Ledighedsydelse","Valby","0231","2015","Oktober","4"
"Ledighedsydelse","Valby","0231","2015","November","4"
"Ledighedsydelse","Valby","0231","2015","December","4"
"Ledighedsydelse","Valby","0231","2016","Januar","4"
"Ledighedsydelse","Valby","0231","2016","Februar","4"
"Ledighedsydelse","Valby","0231","2016","Marts","4"
"Ledighedsydelse","Valby","0235","2015","Januar","4"
"Ledighedsydelse","Valby","0235","2015","Februar","4"
"Ledighedsydelse","Valby","0235","2015","Marts","4"
"Ledighedsydelse","Valby","0235","2015","April","3"
"Ledighedsydelse","Valby","0235","2015","Maj","3"
"Ledighedsydelse","Valby","0235","2015","Juni","3"
"Ledighedsydelse","Valby","0235","2015","Juli","3"
"Ledighedsydelse","Valby","0235","2015","August","3"
"Ledighedsydelse","Valby","0235","2015","September","3"
"Ledighedsydelse","Valby","0235","2015","Oktober","3"
"Ledighedsydelse","Valby","0235","2015","November","3"
"Ledighedsydelse","Valby","0235","2015","December","5"
"Ledighedsydelse","Valby","0235","2016","Januar","4"
"Ledighedsydelse","Valby","0235","2016","Februar","4"
"Ledighedsydelse","Valby","0235","2016","Marts","4"
"Ledighedsydelse","Vanløse","0238","2015","Marts","3"
"Ledighedsydelse","Vanløse","0238","2015","April","3"
"Ledighedsydelse","Vanløse","0238","2015","Maj","3"
"Ledighedsydelse","Vanløse","0238","2015","September","3"
"Ledighedsydelse","Vanløse","0238","2015","Oktober","4"
"Ledighedsydelse","Vanløse","0238","2015","November","4"
"Ledighedsydelse","Vanløse","0238","2015","December","5"
"Ledighedsydelse","Vanløse","0238","2016","Januar","4"
"Ledighedsydelse","Vanløse","0238","2016","Februar","5"
"Ledighedsydelse","Vanløse","0238","2016","Marts","4"
"Ledighedsydelse","Vanløse","0239","2015","Januar","8"
"Ledighedsydelse","Vanløse","0239","2015","Februar","7"
"Ledighedsydelse","Vanløse","0239","2015","Marts","5"
"Ledighedsydelse","Vanløse","0239","2015","April","5"
"Ledighedsydelse","Vanløse","0239","2015","Maj","5"
"Ledighedsydelse","Vanløse","0239","2015","Juni","5"
"Ledighedsydelse","Vanløse","0239","2015","Juli","3"
"Ledighedsydelse","Vanløse","0239","2015","August","3"
"Ledighedsydelse","Vanløse","0239","2015","September","3"
"Ledighedsydelse","Vanløse","0239","2015","Oktober","3"
"Ledighedsydelse","Vanløse","0239","2015","November","3"
"Ledighedsydelse","Vanløse","0239","2015","December","3"
"Ledighedsydelse","Vanløse","0243","2015","Januar","6"
"Ledighedsydelse","Vanløse","0243","2015","Februar","6"
"Ledighedsydelse","Vanløse","0243","2015","Marts","6"
"Ledighedsydelse","Vanløse","0243","2015","April","5"
"Ledighedsydelse","Vanløse","0243","2015","Maj","5"
"Ledighedsydelse","Vanløse","0243","2015","Juni","4"
"Ledighedsydelse","Vanløse","0243","2015","Juli","4"
"Ledighedsydelse","Vanløse","0243","2015","August","5"
"Ledighedsydelse","Vanløse","0243","2015","September","5"
"Ledighedsydelse","Vanløse","0243","2015","Oktober","4"
"Ledighedsydelse","Vanløse","0243","2015","November","4"
"Ledighedsydelse","Vanløse","0243","2015","December","3"
"Ledighedsydelse","Vanløse","0243","2016","Januar","3"
"Ledighedsydelse","Vanløse","0243","2016","Februar","3"
"Ledighedsydelse","Vanløse","0243","2016","Marts","3"
"Ledighedsydelse","Vanløse","0244","2015","Januar","4"
"Ledighedsydelse","Vanløse","0244","2015","Februar","4"
"Ledighedsydelse","Vanløse","0244","2015","Marts","5"
"Ledighedsydelse","Vanløse","0244","2015","April","5"
"Ledighedsydelse","Vanløse","0244","2015","Maj","5"
"Ledighedsydelse","Vanløse","0244","2015","Juni","5"
"Ledighedsydelse","Vanløse","0244","2015","Juli","6"
"Ledighedsydelse","Vanløse","0244","2015","August","4"
"Ledighedsydelse","Vanløse","0244","2015","September","3"
"Ledighedsydelse","Vanløse","0244","2015","Oktober","4"
"Ledighedsydelse","Vanløse","0244","2015","November","4"
"Ledighedsydelse","Vanløse","0244","2015","December","4"
"Ledighedsydelse","Vanløse","0244","2016","Januar","4"
"Ledighedsydelse","Vanløse","0244","2016","Februar","4"
"Ledighedsydelse","Vanløse","0244","2016","Marts","5"
"Ledighedsydelse","Vanløse","0245","2015","Januar","5"
"Ledighedsydelse","Vanløse","0245","2015","Februar","5"
"Ledighedsydelse","Vanløse","0245","2015","Marts","4"
"Ledighedsydelse","Vanløse","0245","2015","April","5"
"Ledighedsydelse","Vanløse","0245","2015","Maj","5"
"Ledighedsydelse","Vanløse","0245","2015","Juni","5"
"Ledighedsydelse","Vanløse","0245","2015","Juli","6"
"Ledighedsydelse","Vanløse","0245","2015","August","6"
"Ledighedsydelse","Vanløse","0245","2015","September","6"
"Ledighedsydelse","Vanløse","0245","2015","Oktober","6"
"Ledighedsydelse","Vanløse","0245","2015","November","6"
"Ledighedsydelse","Vanløse","0245","2015","December","5"
"Ledighedsydelse","Vanløse","0245","2016","Januar","5"
"Ledighedsydelse","Vanløse","0245","2016","Februar","5"
"Ledighedsydelse","Vanløse","0245","2016","Marts","4"
"Ledighedsydelse","Vanløse","0249","2015","Januar","6"
"Ledighedsydelse","Vanløse","0249","2015","Februar","6"
"Ledighedsydelse","Vanløse","0249","2015","Marts","6"
"Ledighedsydelse","Vanløse","0249","2015","April","6"
"Ledighedsydelse","Vanløse","0249","2015","Maj","6"
"Ledighedsydelse","Vanløse","0249","2015","Juni","6"
"Ledighedsydelse","Vanløse","0249","2015","Juli","7"
"Ledighedsydelse","Vanløse","0249","2015","August","7"
"Ledighedsydelse","Vanløse","0249","2015","September","7"
"Ledighedsydelse","Vanløse","0249","2015","Oktober","7"
"Ledighedsydelse","Vanløse","0249","2015","November","7"
"Ledighedsydelse","Vanløse","0249","2015","December","7"
"Ledighedsydelse","Vanløse","0249","2016","Januar","7"
"Ledighedsydelse","Vanløse","0249","2016","Februar","7"
"Ledighedsydelse","Vanløse","0249","2016","Marts","7"
"Ledighedsydelse","Vanløse","0268","2015","Januar","3"
"Ledighedsydelse","Vanløse","0268","2015","Februar","3"
"Ledighedsydelse","Vanløse","0268","2015","Marts","3"
"Ledighedsydelse","Vanløse","0268","2015","April","3"
"Ledighedsydelse","Vanløse","0268","2015","Maj","3"
"Ledighedsydelse","Vanløse","0268","2015","Juni","3"
"Ledighedsydelse","Vanløse","0268","2015","Juli","4"
"Ledighedsydelse","Vanløse","0268","2015","August","4"
"Ledighedsydelse","Vanløse","0268","2015","September","4"
"Ledighedsydelse","Vanløse","0268","2015","Oktober","6"
"Ledighedsydelse","Vanløse","0268","2015","November","4"
"Ledighedsydelse","Vanløse","0268","2015","December","4"
"Ledighedsydelse","Vanløse","0268","2016","Januar","3"
"Ledighedsydelse","Vanløse","0268","2016","Februar","4"
"Ledighedsydelse","Vanløse","0268","2016","Marts","4"
"Ledighedsydelse","Vanløse","0270","2015","Januar","3"
"Ledighedsydelse","Vanløse","0270","2015","Februar","3"
"Ledighedsydelse","Vanløse","0270","2015","Marts","3"
"Ledighedsydelse","Vanløse","0270","2015","April","3"
"Ledighedsydelse","Vanløse","0270","2015","Maj","3"
"Ledighedsydelse","Vanløse","0270","2015","Juni","3"
"Ledighedsydelse","Vanløse","0270","2015","Juli","3"
"Ledighedsydelse","Vanløse","0271","2015","Januar","6"
"Ledighedsydelse","Vanløse","0271","2015","Februar","6"
"Ledighedsydelse","Vanløse","0271","2015","Marts","5"
"Ledighedsydelse","Vanløse","0271","2015","April","5"
"Ledighedsydelse","Vanløse","0271","2015","Maj","5"
"Ledighedsydelse","Vanløse","0271","2015","Juni","5"
"Ledighedsydelse","Vanløse","0271","2015","Juli","6"
"Ledighedsydelse","Vanløse","0271","2015","August","4"
"Ledighedsydelse","Vanløse","0271","2015","September","4"
"Ledighedsydelse","Vanløse","0271","2015","Oktober","3"
"Ledighedsydelse","Vanløse","0271","2015","November","4"
"Ledighedsydelse","Vanløse","0271","2015","December","6"
"Ledighedsydelse","Vanløse","0271","2016","Januar","5"
"Ledighedsydelse","Vanløse","0271","2016","Februar","5"
"Ledighedsydelse","Vanløse","0271","2016","Marts","6"
"Ledighedsydelse","Vanløse","0272","2015","Januar","3"
"Ledighedsydelse","Vanløse","0272","2015","Marts","3"
"Ledighedsydelse","Vanløse","0272","2016","Februar","3"
"Ledighedsydelse","Vanløse","0272","2016","Marts","3"
"Ledighedsydelse","Vanløse","0281","2015","Januar","3"
"Ledighedsydelse","Vanløse","0281","2015","Februar","3"
"Ledighedsydelse","Vanløse","0281","2015","Marts","3"
"Ledighedsydelse","Vanløse","0281","2015","April","3"
"Ledighedsydelse","Vanløse","0281","2015","Maj","4"
"Ledighedsydelse","Vanløse","0281","2015","Juni","4"
"Ledighedsydelse","Vanløse","0281","2015","Juli","5"
"Ledighedsydelse","Vanløse","0281","2015","August","5"
"Ledighedsydelse","Vanløse","0281","2015","September","3"
"Ledighedsydelse","Vanløse","0281","2015","Oktober","3"
"Ledighedsydelse","Vanløse","0281","2015","November","3"
"Ledighedsydelse","Vanløse","0281","2015","December","3"
"Ledighedsydelse","Vanløse","0281","2016","Januar","3"
"Ledighedsydelse","Vanløse","0281","2016","Februar","3"
"Ledighedsydelse","Vanløse","0281","2016","Marts","3"
"Ledighedsydelse","Vanløse","0282","2015","Januar","5"
"Ledighedsydelse","Vanløse","0282","2015","Februar","5"
"Ledighedsydelse","Vanløse","0282","2015","Marts","6"
"Ledighedsydelse","Vanløse","0282","2015","April","6"
"Ledighedsydelse","Vanløse","0282","2015","Maj","6"
"Ledighedsydelse","Vanløse","0282","2015","Juni","6"
"Ledighedsydelse","Vanløse","0282","2015","Juli","5"
"Ledighedsydelse","Vanløse","0282","2015","August","5"
"Ledighedsydelse","Vanløse","0282","2015","September","5"
"Ledighedsydelse","Vanløse","0282","2015","Oktober","5"
"Ledighedsydelse","Vanløse","0282","2015","November","5"
"Ledighedsydelse","Vanløse","0282","2015","December","5"
"Ledighedsydelse","Vanløse","0282","2016","Januar","5"
"Ledighedsydelse","Vanløse","0282","2016","Februar","6"
"Ledighedsydelse","Vanløse","0282","2016","Marts","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","Januar","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","Februar","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","Marts","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","April","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","Maj","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","Juni","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","Juli","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","August","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","September","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","Oktober","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","November","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2015","December","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2016","Januar","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2016","Februar","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0174","2016","Marts","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0176","2015","Januar","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0176","2015","Februar","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0176","2015","Marts","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0176","2015","April","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0176","2015","Maj","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0176","2015","Juni","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0176","2015","Juli","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0178","2015","Januar","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0178","2015","Februar","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0178","2015","Marts","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0178","2015","April","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0178","2015","August","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","Januar","7"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","Februar","7"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","Marts","7"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","April","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","Maj","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","Juni","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","Juli","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","August","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","September","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","Oktober","7"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","November","7"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2015","December","7"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2016","Januar","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2016","Februar","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0181","2016","Marts","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0184","2015","Januar","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0184","2015","Februar","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0184","2015","Marts","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0184","2015","April","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0184","2015","Maj","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0184","2015","Juni","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0184","2015","Juli","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0184","2015","August","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0184","2015","September","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0186","2016","Januar","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","Januar","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","Februar","6"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","Marts","5"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","April","5"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","Maj","5"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","Juni","5"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","Juli","5"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","August","5"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","September","5"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","Oktober","4"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","November","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2015","December","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2016","Januar","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2016","Februar","3"
"Ledighedsydelse","Vesterbro/Kgs. Enghave","0187","2016","Marts","3"
