"Bydele Navn","Roder","År","Måned","Gennemsnitligt antal sager"
"Vesterbro/Kgs. Enghave","0205","2015","Februar","4,75"
"Vesterbro/Kgs. Enghave","0205","2015","Marts","3,2"
"Vesterbro/Kgs. Enghave","0205","2015","August","3"
"Vesterbro/Kgs. Enghave","0205","2015","September","3,25"
"Vesterbro/Kgs. Enghave","0205","2015","Oktober","3,75"
"Vesterbro/Kgs. Enghave","0205","2015","December","3,25"
"Vesterbro/Kgs. Enghave","0205","2016","Januar","3,5"
"Vesterbro/Kgs. Enghave","0205","2016","Marts","3"
"Vesterbro/Kgs. Enghave","0206","2015","Januar","16,5"
"Vesterbro/Kgs. Enghave","0206","2015","Februar","16,25"
"Vesterbro/Kgs. Enghave","0206","2015","Marts","16,8"
"Vesterbro/Kgs. Enghave","0206","2015","April","12"
"Vesterbro/Kgs. Enghave","0206","2015","Maj","14"
"Vesterbro/Kgs. Enghave","0206","2015","Juni","15,6"
"Vesterbro/Kgs. Enghave","0206","2015","Juli","13,5"
"Vesterbro/Kgs. Enghave","0206","2015","August","18,6"
"Vesterbro/Kgs. Enghave","0206","2015","September","22,75"
"Vesterbro/Kgs. Enghave","0206","2015","Oktober","23"
"Vesterbro/Kgs. Enghave","0206","2015","November","22,4"
"Vesterbro/Kgs. Enghave","0206","2015","December","22,5"
"Vesterbro/Kgs. Enghave","0206","2016","Januar","20,75"
"Vesterbro/Kgs. Enghave","0206","2016","Februar","20,2"
"Vesterbro/Kgs. Enghave","0206","2016","Marts","19,25"
"Østerbro","0066","2015","Januar","18,5"
"Østerbro","0066","2015","Februar","19"
"Østerbro","0066","2015","Marts","17,4"
"Østerbro","0066","2015","April","18,5"
"Østerbro","0066","2015","Maj","18,25"
"Østerbro","0066","2015","Juni","20"
"Østerbro","0066","2015","Juli","16,25"
"Østerbro","0066","2015","August","16"
"Østerbro","0066","2015","September","16,25"
"Østerbro","0066","2015","Oktober","17"
"Østerbro","0066","2015","November","21"
"Østerbro","0066","2015","December","26,5"
"Østerbro","0066","2016","Januar","28"
"Østerbro","0066","2016","Februar","20,2"
"Østerbro","0066","2016","Marts","15,25"
"Østerbro","0067","2015","Januar","9,75"
"Østerbro","0067","2015","Februar","9,75"
"Østerbro","0067","2015","Marts","11,4"
"Østerbro","0067","2015","April","9,5"
"Østerbro","0067","2015","Maj","12,25"
"Østerbro","0067","2015","Juni","10,4"
"Østerbro","0067","2015","Juli","11,25"
"Østerbro","0067","2015","August","11,8"
"Østerbro","0067","2015","September","12,75"
"Østerbro","0067","2015","Oktober","16"
"Østerbro","0067","2015","November","15,4"
"Østerbro","0067","2015","December","16,75"
"Østerbro","0067","2016","Januar","12,25"
"Østerbro","0067","2016","Februar","10,4"
"Østerbro","0067","2016","Marts","12,75"
"Østerbro","0068","2015","Januar","4,75"
"Østerbro","0068","2015","Februar","4,25"
"Østerbro","0068","2015","Marts","4,4"
"Østerbro","0068","2015","April","6,5"
"Østerbro","0068","2015","Maj","6,5"
"Østerbro","0068","2015","Juni","5"
"Østerbro","0068","2015","Juli","5,5"
"Østerbro","0068","2015","August","4,6"
"Østerbro","0068","2015","September","6"
"Østerbro","0068","2015","Oktober","11,25"
"Østerbro","0068","2015","November","10,2"
"Østerbro","0068","2015","December","8"
"Østerbro","0068","2016","Januar","8,5"
"Østerbro","0068","2016","Februar","8,8"
"Østerbro","0068","2016","Marts","9,5"
"Østerbro","0069","2015","Januar","4"
"Østerbro","0069","2015","Februar","4"
"Østerbro","0069","2015","Marts","4"
"Østerbro","0069","2015","April","3,75"
"Østerbro","0069","2015","Maj","4"
"Østerbro","0069","2015","Juni","6"
"Østerbro","0069","2015","Juli","6,25"
"Østerbro","0069","2015","August","5,4"
"Østerbro","0069","2015","September","5,25"
"Østerbro","0069","2015","Oktober","7"
"Østerbro","0069","2015","November","5,4"
"Østerbro","0069","2015","December","6"
"Østerbro","0069","2016","Januar","5,75"
"Østerbro","0069","2016","Februar","4,6"
"Østerbro","0069","2016","Marts","6,75"
"Østerbro","0070","2015","Januar","17"
"Østerbro","0070","2015","Februar","18"
"Østerbro","0070","2015","Marts","16"
"Østerbro","0070","2015","April","17,5"
"Østerbro","0070","2015","Maj","18,25"
"Østerbro","0070","2015","Juni","18,8"
"Østerbro","0070","2015","Juli","16"
"Østerbro","0070","2015","August","15"
"Østerbro","0070","2015","September","15,5"
"Østerbro","0070","2015","Oktober","16,25"
"Østerbro","0070","2015","November","14,2"
"Østerbro","0070","2015","December","16,25"
"Østerbro","0070","2016","Januar","18,25"
"Østerbro","0070","2016","Februar","19,2"
"Østerbro","0070","2016","Marts","19,75"
"Østerbro","0071","2015","Januar","20,5"
"Østerbro","0071","2015","Februar","18,5"
"Østerbro","0071","2015","Marts","14,8"
"Østerbro","0071","2015","April","13,25"
"Østerbro","0071","2015","Maj","12,5"
"Østerbro","0071","2015","Juni","12,4"
"Østerbro","0071","2015","Juli","11"
"Østerbro","0071","2015","August","10,4"
"Østerbro","0071","2015","September","13,75"
"Østerbro","0071","2015","Oktober","15,5"
"Østerbro","0071","2015","November","14,6"
"Østerbro","0071","2015","December","15,5"
"Østerbro","0071","2016","Januar","16,5"
"Østerbro","0071","2016","Februar","18"
"Østerbro","0071","2016","Marts","18,75"
"Østerbro","0072","2015","December","4"
"Østerbro","0072","2016","Januar","3,25"
"Østerbro","0072","2016","Februar","3,8"
"Østerbro","0072","2016","Marts","6"
"Østerbro","0073","2015","Januar","25,5"
"Østerbro","0073","2015","Februar","26,5"
"Østerbro","0073","2015","Marts","27,6"
"Østerbro","0073","2015","April","28"
"Østerbro","0073","2015","Maj","27,75"
"Østerbro","0073","2015","Juni","26,2"
"Østerbro","0073","2015","Juli","25"
"Østerbro","0073","2015","August","27,4"
"Østerbro","0073","2015","September","23,25"
"Østerbro","0073","2015","Oktober","25"
"Østerbro","0073","2015","November","25,8"
"Østerbro","0073","2015","December","22,75"
"Østerbro","0073","2016","Januar","17,5"
"Østerbro","0073","2016","Februar","17,2"
"Østerbro","0073","2016","Marts","20,25"
"Østerbro","0074","2015","Januar","22,75"
"Østerbro","0074","2015","Februar","21,5"
"Østerbro","0074","2015","Marts","25"
"Østerbro","0074","2015","April","25,75"
"Østerbro","0074","2015","Maj","29"
"Østerbro","0074","2015","Juni","28,2"
"Østerbro","0074","2015","Juli","25,75"
"Østerbro","0074","2015","August","25"
"Østerbro","0074","2015","September","23,5"
"Østerbro","0074","2015","Oktober","21"
"Østerbro","0074","2015","November","22,6"
"Østerbro","0074","2015","December","21,5"
"Østerbro","0074","2016","Januar","19,5"
"Østerbro","0074","2016","Februar","22,8"
"Østerbro","0074","2016","Marts","25,75"
"Østerbro","0075","2015","Januar","13"
"Østerbro","0075","2015","Februar","14,5"
"Østerbro","0075","2015","Marts","13,4"
"Østerbro","0075","2015","April","15"
"Østerbro","0075","2015","Maj","16"
"Østerbro","0075","2015","Juni","16,2"
"Østerbro","0075","2015","Juli","13,75"
"Østerbro","0075","2015","August","11,2"
"Østerbro","0075","2015","September","11"
"Østerbro","0075","2015","Oktober","12,5"
"Østerbro","0075","2015","November","15"
"Østerbro","0075","2015","December","17,75"
"Østerbro","0075","2016","Januar","16,75"
"Østerbro","0075","2016","Februar","14,8"
"Østerbro","0075","2016","Marts","14"
"Østerbro","0076","2015","Januar","7,75"
"Østerbro","0076","2015","Februar","9,25"
"Østerbro","0076","2015","Marts","10"
"Østerbro","0076","2015","April","10"
"Østerbro","0076","2015","Maj","12,5"
"Østerbro","0076","2015","Juni","13,4"
"Østerbro","0076","2015","Juli","11,75"
"Østerbro","0076","2015","August","9,8"
"Østerbro","0076","2015","September","7"
"Østerbro","0076","2015","Oktober","6"
"Østerbro","0076","2015","November","6,8"
"Østerbro","0076","2015","December","8,5"
"Østerbro","0076","2016","Januar","9,75"
"Østerbro","0076","2016","Februar","10,2"
"Østerbro","0076","2016","Marts","11,25"
"Østerbro","0077","2015","Januar","14,75"
"Østerbro","0077","2015","Februar","17,75"
"Østerbro","0077","2015","Marts","14,4"
"Østerbro","0077","2015","April","12,25"
"Østerbro","0077","2015","Maj","12,5"
"Østerbro","0077","2015","Juni","10,2"
"Østerbro","0077","2015","Juli","10,25"
"Østerbro","0077","2015","August","9"
"Østerbro","0077","2015","September","11,25"
"Østerbro","0077","2015","Oktober","13,25"
"Østerbro","0077","2015","November","15"
"Østerbro","0077","2015","December","16,75"
"Østerbro","0077","2016","Januar","15,25"
"Østerbro","0077","2016","Februar","12,2"
"Østerbro","0077","2016","Marts","13,25"
"Østerbro","0078","2015","Januar","15"
"Østerbro","0078","2015","Februar","13,25"
"Østerbro","0078","2015","Marts","12,8"
"Østerbro","0078","2015","April","12,75"
"Østerbro","0078","2015","Maj","10,5"
"Østerbro","0078","2015","Juni","10,8"
"Østerbro","0078","2015","Juli","12,25"
"Østerbro","0078","2015","August","12,6"
"Østerbro","0078","2015","September","12,25"
"Østerbro","0078","2015","Oktober","13,5"
"Østerbro","0078","2015","November","16,8"
"Østerbro","0078","2015","December","16,5"
"Østerbro","0078","2016","Januar","17,75"
"Østerbro","0078","2016","Februar","18,4"
"Østerbro","0078","2016","Marts","15"
"Østerbro","0079","2015","Januar","18,75"
"Østerbro","0079","2015","Februar","19,5"
"Østerbro","0079","2015","Marts","18,4"
"Østerbro","0079","2015","April","16,5"
"Østerbro","0079","2015","Maj","16,25"
"Østerbro","0079","2015","Juni","16"
"Østerbro","0079","2015","Juli","14"
"Østerbro","0079","2015","August","16"
"Østerbro","0079","2015","September","14,25"
"Østerbro","0079","2015","Oktober","14"
"Østerbro","0079","2015","November","14,4"
"Østerbro","0079","2015","December","12,75"
"Østerbro","0079","2016","Januar","12"
"Østerbro","0079","2016","Februar","12,6"
"Østerbro","0079","2016","Marts","14"
"Østerbro","0080","2015","Januar","9"
"Østerbro","0080","2015","Februar","8,5"
"Østerbro","0080","2015","Marts","7,8"
"Østerbro","0080","2015","April","10,75"
"Østerbro","0080","2015","Maj","11,5"
"Østerbro","0080","2015","Juni","9,2"
"Østerbro","0080","2015","Juli","8,5"
"Østerbro","0080","2015","August","7,8"
"Østerbro","0080","2015","September","11"
"Østerbro","0080","2015","Oktober","12,5"
"Østerbro","0080","2015","November","14,4"
"Østerbro","0080","2015","December","14,5"
"Østerbro","0080","2016","Januar","13,75"
"Østerbro","0080","2016","Februar","12,4"
"Østerbro","0080","2016","Marts","11,5"
"Østerbro","0081","2015","Januar","5,5"
"Østerbro","0081","2015","Februar","5,25"
"Østerbro","0081","2015","Marts","3,8"
"Østerbro","0081","2015","April","7,25"
"Østerbro","0081","2015","Maj","8,75"
"Østerbro","0081","2015","Juni","6,8"
"Østerbro","0081","2015","Juli","6,75"
"Østerbro","0081","2015","August","6,6"
"Østerbro","0081","2015","September","6"
"Østerbro","0081","2015","Oktober","6,5"
"Østerbro","0081","2015","November","7,4"
"Østerbro","0081","2015","December","4,25"
"Østerbro","0081","2016","Januar","4,75"
"Østerbro","0081","2016","Februar","6,8"
"Østerbro","0081","2016","Marts","9,25"
"Østerbro","0082","2015","Januar","23,75"
"Østerbro","0082","2015","Februar","19,75"
"Østerbro","0082","2015","Marts","19,6"
"Østerbro","0082","2015","April","19,5"
"Østerbro","0082","2015","Maj","23"
"Østerbro","0082","2015","Juni","20,4"
"Østerbro","0082","2015","Juli","18,75"
"Østerbro","0082","2015","August","18"
"Østerbro","0082","2015","September","17,75"
"Østerbro","0082","2015","Oktober","16,5"
"Østerbro","0082","2015","November","18,2"
"Østerbro","0082","2015","December","17"
"Østerbro","0082","2016","Januar","14,75"
"Østerbro","0082","2016","Februar","15,2"
"Østerbro","0082","2016","Marts","14"
"Østerbro","0083","2015","Januar","25,25"
"Østerbro","0083","2015","Februar","20,75"
"Østerbro","0083","2015","Marts","21,8"
"Østerbro","0083","2015","April","21,25"
"Østerbro","0083","2015","Maj","18,75"
"Østerbro","0083","2015","Juni","16,6"
"Østerbro","0083","2015","Juli","15"
"Østerbro","0083","2015","August","16,4"
"Østerbro","0083","2015","September","19,75"
"Østerbro","0083","2015","Oktober","18"
"Østerbro","0083","2015","November","21,4"
"Østerbro","0083","2015","December","25"
"Østerbro","0083","2016","Januar","24,75"
"Østerbro","0083","2016","Februar","23,6"
"Østerbro","0083","2016","Marts","22"
"Østerbro","0084","2015","Januar","13,75"
"Østerbro","0084","2015","Februar","13,25"
"Østerbro","0084","2015","Marts","14"
"Østerbro","0084","2015","April","15"
"Østerbro","0084","2015","Maj","17,5"
"Østerbro","0084","2015","Juni","17,8"
"Østerbro","0084","2015","Juli","19"
"Østerbro","0084","2015","August","18,6"
"Østerbro","0084","2015","September","16"
"Østerbro","0084","2015","Oktober","15,25"
"Østerbro","0084","2015","November","20,2"
"Østerbro","0084","2015","December","20"
"Østerbro","0084","2016","Januar","19"
"Østerbro","0084","2016","Februar","14,8"
"Østerbro","0084","2016","Marts","10,25"
"Østerbro","0085","2015","Januar","11,75"
"Østerbro","0085","2015","Februar","11"
"Østerbro","0085","2015","Marts","13"
"Østerbro","0085","2015","April","12,75"
"Østerbro","0085","2015","Maj","12,75"
"Østerbro","0085","2015","Juni","18,2"
"Østerbro","0085","2015","Juli","18"
"Østerbro","0085","2015","August","17,6"
"Østerbro","0085","2015","September","16"
"Østerbro","0085","2015","Oktober","13,75"
"Østerbro","0085","2015","November","13"
"Østerbro","0085","2015","December","11"
"Østerbro","0085","2016","Januar","10,25"
"Østerbro","0085","2016","Februar","12,4"
"Østerbro","0085","2016","Marts","13,75"
"Østerbro","0087","2015","Januar","14,25"
"Østerbro","0087","2015","Februar","16"
"Østerbro","0087","2015","Marts","16,8"
"Østerbro","0087","2015","April","16"
"Østerbro","0087","2015","Maj","13,75"
"Østerbro","0087","2015","Juni","16"
"Østerbro","0087","2015","Juli","16,75"
"Østerbro","0087","2015","August","16,8"
"Østerbro","0087","2015","September","17,5"
"Østerbro","0087","2015","Oktober","22,5"
"Østerbro","0087","2015","November","24,2"
"Østerbro","0087","2015","December","22,75"
"Østerbro","0087","2016","Januar","21,25"
"Østerbro","0087","2016","Februar","20,2"
"Østerbro","0087","2016","Marts","21"
"Østerbro","0088","2015","Januar","8,5"
"Østerbro","0088","2015","Februar","8,5"
"Østerbro","0088","2015","Marts","7,2"
"Østerbro","0088","2015","April","8,5"
"Østerbro","0088","2015","Maj","9,25"
"Østerbro","0088","2015","Juni","9,8"
"Østerbro","0088","2015","Juli","7"
"Østerbro","0088","2015","August","8,2"
"Østerbro","0088","2015","September","8,75"
"Østerbro","0088","2015","Oktober","7,5"
"Østerbro","0088","2015","November","8,8"
"Østerbro","0088","2015","December","10"
"Østerbro","0088","2016","Januar","8"
"Østerbro","0088","2016","Februar","9,4"
"Østerbro","0088","2016","Marts","11,25"
"Østerbro","0089","2015","Januar","26,75"
"Østerbro","0089","2015","Februar","24,5"
"Østerbro","0089","2015","Marts","26,8"
"Østerbro","0089","2015","April","27,5"
"Østerbro","0089","2015","Maj","28,25"
"Østerbro","0089","2015","Juni","34,6"
"Østerbro","0089","2015","Juli","36,5"
"Østerbro","0089","2015","August","35,8"
"Østerbro","0089","2015","September","32"
"Østerbro","0089","2015","Oktober","35,5"
"Østerbro","0089","2015","November","37,8"
"Østerbro","0089","2015","December","34"
"Østerbro","0089","2016","Januar","33,5"
"Østerbro","0089","2016","Februar","32,8"
"Østerbro","0089","2016","Marts","31,5"
"Østerbro","0090","2015","Januar","22,75"
"Østerbro","0090","2015","Februar","22,5"
"Østerbro","0090","2015","Marts","20,2"
"Østerbro","0090","2015","April","20"
"Østerbro","0090","2015","Maj","21"
"Østerbro","0090","2015","Juni","19,2"
"Østerbro","0090","2015","Juli","20,25"
"Østerbro","0090","2015","August","23,8"
"Østerbro","0090","2015","September","24,25"
"Østerbro","0090","2015","Oktober","30"
"Østerbro","0090","2015","November","32,8"
"Østerbro","0090","2015","December","33,25"
"Østerbro","0090","2016","Januar","28,5"
"Østerbro","0090","2016","Februar","29,2"
"Østerbro","0090","2016","Marts","32,5"
"Østerbro","0091","2015","Januar","17,75"
"Østerbro","0091","2015","Februar","20,5"
"Østerbro","0091","2015","Marts","16,4"
"Østerbro","0091","2015","April","18"
"Østerbro","0091","2015","Maj","13,75"
"Østerbro","0091","2015","Juni","15,4"
"Østerbro","0091","2015","Juli","15,75"
"Østerbro","0091","2015","August","14,4"
"Østerbro","0091","2015","September","12,25"
"Østerbro","0091","2015","Oktober","14,75"
"Østerbro","0091","2015","November","15,8"
"Østerbro","0091","2015","December","12"
"Østerbro","0091","2016","Januar","8"
"Østerbro","0091","2016","Februar","9,4"
"Østerbro","0091","2016","Marts","9,25"
"Østerbro","0092","2015","Januar","27,75"
"Østerbro","0092","2015","Februar","25"
"Østerbro","0092","2015","Marts","23,8"
"Østerbro","0092","2015","April","24,25"
"Østerbro","0092","2015","Maj","23"
"Østerbro","0092","2015","Juni","22,6"
"Østerbro","0092","2015","Juli","19,25"
"Østerbro","0092","2015","August","20,2"
"Østerbro","0092","2015","September","23,75"
"Østerbro","0092","2015","Oktober","25,25"
"Østerbro","0092","2015","November","26,8"
"Østerbro","0092","2015","December","27,5"
"Østerbro","0092","2016","Januar","26"
"Østerbro","0092","2016","Februar","25"
"Østerbro","0092","2016","Marts","25,25"
"Østerbro","0093","2015","Januar","23"
"Østerbro","0093","2015","Februar","25"
"Østerbro","0093","2015","Marts","27,8"
"Østerbro","0093","2015","April","27"
"Østerbro","0093","2015","Maj","27,5"
"Østerbro","0093","2015","Juni","32,8"
"Østerbro","0093","2015","Juli","34"
"Østerbro","0093","2015","August","35,8"
"Østerbro","0093","2015","September","36,5"
"Østerbro","0093","2015","Oktober","33,5"
"Østerbro","0093","2015","November","34,6"
"Østerbro","0093","2015","December","29,5"
"Østerbro","0093","2016","Januar","27,75"
"Østerbro","0093","2016","Februar","22,6"
"Østerbro","0093","2016","Marts","19,5"
"Østerbro","0094","2015","Januar","9,75"
"Østerbro","0094","2015","Februar","8,25"
"Østerbro","0094","2015","Marts","7,4"
"Østerbro","0094","2015","April","7"
"Østerbro","0094","2015","Maj","7,75"
"Østerbro","0094","2015","Juni","8,8"
"Østerbro","0094","2015","Juli","11,25"
"Østerbro","0094","2015","August","5,8"
"Østerbro","0094","2015","September","8,5"
"Østerbro","0094","2015","Oktober","7,75"
"Østerbro","0094","2015","November","10,4"
"Østerbro","0094","2015","December","11,75"
"Østerbro","0094","2016","Januar","11,75"
"Østerbro","0094","2016","Februar","11,4"
"Østerbro","0094","2016","Marts","13,25"
"Østerbro","0095","2015","Januar","26"
"Østerbro","0095","2015","Februar","22,5"
"Østerbro","0095","2015","Marts","22,4"
"Østerbro","0095","2015","April","23,75"
"Østerbro","0095","2015","Maj","22,75"
"Østerbro","0095","2015","Juni","22,4"
"Østerbro","0095","2015","Juli","22"
"Østerbro","0095","2015","August","23,4"
"Østerbro","0095","2015","September","24,75"
"Østerbro","0095","2015","Oktober","27,25"
"Østerbro","0095","2015","November","25,8"
"Østerbro","0095","2015","December","24,5"
"Østerbro","0095","2016","Januar","24,75"
"Østerbro","0095","2016","Februar","25,4"
"Østerbro","0095","2016","Marts","23"
"Østerbro","0096","2015","Januar","11"
"Østerbro","0096","2015","Februar","9"
"Østerbro","0096","2015","Marts","7,4"
"Østerbro","0096","2015","April","8,25"
"Østerbro","0096","2015","Maj","8,5"
"Østerbro","0096","2015","Juni","12"
"Østerbro","0096","2015","Juli","11,25"
"Østerbro","0096","2015","August","12,4"
"Østerbro","0096","2015","September","15"
"Østerbro","0096","2015","Oktober","15,5"
"Østerbro","0096","2015","November","13,2"
"Østerbro","0096","2015","December","11,5"
"Østerbro","0096","2016","Januar","13"
"Østerbro","0096","2016","Februar","13"
"Østerbro","0096","2016","Marts","14,25"
"Østerbro","0097","2015","Januar","16,5"
"Østerbro","0097","2015","Februar","14,75"
"Østerbro","0097","2015","Marts","15,8"
"Østerbro","0097","2015","April","17,5"
"Østerbro","0097","2015","Maj","19"
"Østerbro","0097","2015","Juni","16,6"
"Østerbro","0097","2015","Juli","17"
"Østerbro","0097","2015","August","17,8"
"Østerbro","0097","2015","September","17,5"
"Østerbro","0097","2015","Oktober","23"
"Østerbro","0097","2015","November","24,8"
"Østerbro","0097","2015","December","21,25"
"Østerbro","0097","2016","Januar","26"
"Østerbro","0097","2016","Februar","23,2"
"Østerbro","0097","2016","Marts","24"
"Østerbro","0098","2015","Januar","19"
"Østerbro","0098","2015","Februar","21"
"Østerbro","0098","2015","Marts","25,2"
"Østerbro","0098","2015","April","20,75"
"Østerbro","0098","2015","Maj","19,75"
"Østerbro","0098","2015","Juni","20,8"
"Østerbro","0098","2015","Juli","15,5"
"Østerbro","0098","2015","August","13,6"
"Østerbro","0098","2015","September","11,5"
"Østerbro","0098","2015","Oktober","13,75"
"Østerbro","0098","2015","November","11"
"Østerbro","0098","2015","December","12"
"Østerbro","0098","2016","Januar","13"
"Østerbro","0098","2016","Februar","12,8"
"Østerbro","0098","2016","Marts","11,25"
"Østerbro","0099","2015","Januar","12,75"
"Østerbro","0099","2015","Februar","15,5"
"Østerbro","0099","2015","Marts","18"
"Østerbro","0099","2015","April","19"
"Østerbro","0099","2015","Maj","22,5"
"Østerbro","0099","2015","Juni","19,8"
"Østerbro","0099","2015","Juli","19"
"Østerbro","0099","2015","August","15"
"Østerbro","0099","2015","September","16,75"
"Østerbro","0099","2015","Oktober","20,25"
